id,game_id,series_id,round_number,player_id,player_name,team_id,agent,agent_role,side,kills,deaths,assists,headshots,alive_at_end,current_health,current_armor,clutch_situation
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,19,kon4n,99,sova,Initiator,defender,2,1,2,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,3314,havoc,99,kay/o,Initiator,defender,2,0,0,1,true,15,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,51,Khalil,99,cypher,Sentinel,defender,0,0,0,0,true,100,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,292,Marved,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,297,Ethan,97,kay/o,Initiator,attacker,1,1,1,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,291,crashies,97,sova,Initiator,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_14_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,14,290,Victor,97,cypher,Sentinel,attacker,0,1,0,2,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,45,liazzi,99,viper,Controller,defender,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,57,mwzera,99,jett,Duelist,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,19,kon4n,99,sova,Initiator,defender,0,0,0,0,false,0,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,3314,havoc,99,kay/o,Initiator,defender,0,1,0,1,false,0,26,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,51,Khalil,99,cypher,Sentinel,defender,2,0,1,4,false,0,8,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,11334,Demon1,97,jett,Duelist,attacker,1,1,2,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,292,Marved,97,viper,Controller,attacker,0,0,0,0,true,16,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,297,Ethan,97,kay/o,Initiator,attacker,1,0,0,1,true,14,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,291,crashies,97,sova,Initiator,attacker,1,0,0,1,true,76,3,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_15_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,15,290,Victor,97,cypher,Sentinel,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,45,liazzi,99,viper,Controller,defender,0,1,0,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,57,mwzera,99,jett,Duelist,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,19,kon4n,99,sova,Initiator,defender,2,1,0,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,36,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,51,Khalil,99,cypher,Sentinel,defender,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,11334,Demon1,97,jett,Duelist,attacker,2,1,1,1,false,0,23,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,292,Marved,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,297,Ethan,97,kay/o,Initiator,attacker,1,0,0,2,true,69,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,291,crashies,97,sova,Initiator,attacker,1,0,1,0,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_16_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,16,290,Victor,97,cypher,Sentinel,attacker,1,0,0,1,true,85,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,45,liazzi,99,viper,Controller,defender,0,1,0,0,false,0,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,57,mwzera,99,jett,Duelist,defender,0,1,0,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,19,kon4n,99,sova,Initiator,defender,1,1,1,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,51,Khalil,99,cypher,Sentinel,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,11334,Demon1,97,jett,Duelist,attacker,2,0,0,0,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,292,Marved,97,viper,Controller,attacker,2,1,2,2,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,297,Ethan,97,kay/o,Initiator,attacker,0,0,0,0,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,291,crashies,97,sova,Initiator,attacker,1,0,0,1,true,83,16,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_17_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,17,290,Victor,97,cypher,Sentinel,attacker,0,0,0,0,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,45,liazzi,99,viper,Controller,defender,2,1,2,2,false,0,32,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,57,mwzera,99,jett,Duelist,defender,2,0,1,0,true,100,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,19,kon4n,99,sova,Initiator,defender,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,51,Khalil,99,cypher,Sentinel,defender,1,1,0,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,292,Marved,97,viper,Controller,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,297,Ethan,97,kay/o,Initiator,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,291,crashies,97,sova,Initiator,attacker,2,1,1,1,false,0,23,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_18_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,18,290,Victor,97,cypher,Sentinel,attacker,2,1,0,2,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,45,liazzi,99,viper,Controller,defender,2,0,0,2,true,70,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,57,mwzera,99,jett,Duelist,defender,1,0,0,1,true,100,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,19,kon4n,99,sova,Initiator,defender,0,0,0,0,true,100,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,51,Khalil,99,cypher,Sentinel,defender,2,1,0,1,false,0,9,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,292,Marved,97,viper,Controller,attacker,1,1,0,1,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,297,Ethan,97,kay/o,Initiator,attacker,1,1,0,1,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,291,crashies,97,sova,Initiator,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_19_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,19,290,Victor,97,cypher,Sentinel,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,45,liazzi,99,viper,Controller,defender,2,1,1,1,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,57,mwzera,99,jett,Duelist,defender,2,0,1,0,true,85,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,19,kon4n,99,sova,Initiator,defender,0,1,0,0,false,0,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,51,Khalil,99,cypher,Sentinel,defender,1,0,1,1,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,292,Marved,97,viper,Controller,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,297,Ethan,97,kay/o,Initiator,attacker,1,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,291,crashies,97,sova,Initiator,attacker,1,1,0,1,false,0,5,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_20_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,20,290,Victor,97,cypher,Sentinel,attacker,1,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,45,liazzi,99,viper,Controller,defender,2,1,0,2,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,57,mwzera,99,jett,Duelist,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,19,kon4n,99,sova,Initiator,defender,2,1,2,1,false,0,43,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,51,Khalil,99,cypher,Sentinel,defender,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,1,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,292,Marved,97,viper,Controller,attacker,0,1,0,0,false,0,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,297,Ethan,97,kay/o,Initiator,attacker,0,1,0,0,false,0,28,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,291,crashies,97,sova,Initiator,attacker,2,1,1,2,false,0,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_21_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,21,290,Victor,97,cypher,Sentinel,attacker,3,0,3,2,true,85,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,45,liazzi,99,viper,Controller,defender,1,0,0,0,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,57,mwzera,99,jett,Duelist,defender,1,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,19,kon4n,99,sova,Initiator,defender,1,0,0,0,true,100,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,3314,havoc,99,kay/o,Initiator,defender,0,0,0,0,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,51,Khalil,99,cypher,Sentinel,defender,0,0,0,0,true,100,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,11334,Demon1,97,jett,Duelist,attacker,0,0,0,0,true,100,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,292,Marved,97,viper,Controller,attacker,0,1,0,0,false,0,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,297,Ethan,97,kay/o,Initiator,attacker,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,291,crashies,97,sova,Initiator,attacker,1,1,0,1,false,0,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_22_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,22,290,Victor,97,cypher,Sentinel,attacker,0,0,0,0,true,100,25,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_45,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,45,liazzi,99,viper,Controller,defender,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_57,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,57,mwzera,99,jett,Duelist,defender,1,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_19,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,19,kon4n,99,sova,Initiator,defender,1,1,0,1,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_3314,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,50,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_51,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,51,Khalil,99,cypher,Sentinel,defender,2,1,1,2,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_11334,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,11334,Demon1,97,jett,Duelist,attacker,1,1,0,0,false,0,29,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_292,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,292,Marved,97,viper,Controller,attacker,2,0,3,2,true,40,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_297,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,297,Ethan,97,kay/o,Initiator,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_291,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,291,crashies,97,sova,Initiator,attacker,0,1,0,0,false,0,0,false
719f343f-e8d5-44de-98c5-e66f04d0f5ab_23_290,719f343f-e8d5-44de-98c5-e66f04d0f5ab,2629390,23,290,Victor,97,cypher,Sentinel,attacker,2,1,2,1,false,0,25,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_45,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,45,liazzi,99,omen,Controller,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_57,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,57,mwzera,99,jett,Duelist,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_19,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,19,kon4n,99,sova,Initiator,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_3314,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,3314,havoc,99,kay/o,Initiator,defender,1,1,0,1,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_51,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,51,Khalil,99,killjoy,Sentinel,defender,1,1,1,1,false,0,7,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_11334,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_292,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,292,Marved,97,omen,Controller,attacker,1,0,1,0,true,52,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_297,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,297,Ethan,97,kay/o,Initiator,attacker,2,0,0,2,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_291,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,291,crashies,97,sova,Initiator,attacker,1,1,0,1,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_1_290,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,1,290,Victor,97,killjoy,Sentinel,attacker,1,0,0,1,true,70,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_45,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,45,liazzi,99,omen,Controller,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_57,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,57,mwzera,99,jett,Duelist,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_19,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,19,kon4n,99,sova,Initiator,defender,1,1,2,2,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_3314,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,3314,havoc,99,kay/o,Initiator,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_51,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,51,Khalil,99,killjoy,Sentinel,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_11334,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,11334,Demon1,97,jett,Duelist,attacker,0,0,0,0,true,100,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_292,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,292,Marved,97,omen,Controller,attacker,0,0,0,0,true,100,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_297,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,297,Ethan,97,kay/o,Initiator,attacker,1,0,0,0,true,5,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_291,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,291,crashies,97,sova,Initiator,attacker,0,0,0,0,true,100,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_2_290,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,2,290,Victor,97,killjoy,Sentinel,attacker,4,1,0,3,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_45,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,45,liazzi,99,omen,Controller,defender,0,0,0,0,true,100,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_57,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,57,mwzera,99,jett,Duelist,defender,1,0,0,0,true,100,25,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_19,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,19,kon4n,99,sova,Initiator,defender,0,0,0,0,true,100,25,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_3314,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,3314,havoc,99,kay/o,Initiator,defender,3,0,1,3,true,25,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_51,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,51,Khalil,99,killjoy,Sentinel,defender,1,0,0,1,true,100,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_11334,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_292,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,292,Marved,97,omen,Controller,attacker,0,1,0,0,false,0,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_297,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,297,Ethan,97,kay/o,Initiator,attacker,0,1,0,0,false,0,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_291,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,291,crashies,97,sova,Initiator,attacker,0,1,0,0,false,0,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_3_290,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,3,290,Victor,97,killjoy,Sentinel,attacker,0,1,0,0,false,0,23,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_45,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,45,liazzi,99,omen,Controller,defender,0,1,0,0,false,0,50,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_57,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,57,mwzera,99,jett,Duelist,defender,0,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_19,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,19,kon4n,99,sova,Initiator,defender,1,1,0,0,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_3314,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,3314,havoc,99,kay/o,Initiator,defender,2,1,0,2,false,0,0,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_51,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,51,Khalil,99,killjoy,Sentinel,defender,2,0,0,1,true,86,23,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_11334,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,11334,Demon1,97,jett,Duelist,attacker,0,1,0,0,false,0,29,false
cd0ede88-b842-4de2-ae9f-bb8776a99437_4_292,cd0ede88-b842-4de2-ae9f-bb8776a99437,2629390,4,292,Marved,97,omen,Controller,attacker,1,1,0,1,false,0,50,false
