id,game_id,series_id,player_id,player_name,team_id,agent,final_money,final_loadout_value,final_net_worth,total_kills,total_deaths,total_assists,total_headshots
6230096f-b761-461a-9b4f-805406981e6c_1193,6230096f-b761-461a-9b4f-805406981e6c,2775970,1193,Xeppaa,79,yoru,850,1300,2150,20,14,6,20
6230096f-b761-461a-9b4f-805406981e6c_2348,6230096f-b761-461a-9b4f-805406981e6c,2775970,2348,neT,79,cypher,1700,4400,6100,11,13,1,8
6230096f-b761-461a-9b4f-805406981e6c_14,6230096f-b761-461a-9b4f-805406981e6c,2775970,14,aspas,81,waylay,250,1900,2150,17,17,5,15
6230096f-b761-461a-9b4f-805406981e6c_10630,6230096f-b761-461a-9b4f-805406981e6c,2775970,10630,Verno,81,tejo,100,700,800,15,14,7,12
6230096f-b761-461a-9b4f-805406981e6c_2837,6230096f-b761-461a-9b4f-805406981e6c,2775970,2837,artzin,81,kay/o,150,1000,1150,9,18,3,7
6230096f-b761-461a-9b4f-805406981e6c_3320,6230096f-b761-461a-9b4f-805406981e6c,2775970,3320,cortezia,81,vyse,200,400,600,20,14,8,17
6230096f-b761-461a-9b4f-805406981e6c_629,6230096f-b761-461a-9b4f-805406981e6c,2775970,629,xenom,81,astra,50,400,450,10,14,2,10
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_10612,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,10612,v1c,79,omen,200,1450,1650,24,20,5,26
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_10636,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,10636,OXY,79,neon,300,1450,1750,21,25,9,22
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_1195,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,1195,mitch,79,breach,100,1550,1650,22,20,10,13
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_1193,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,1193,Xeppaa,79,tejo,200,1600,1800,10,20,8,9
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_2348,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,2348,neT,79,cypher,200,1300,1500,23,17,13,20
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_14,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,14,aspas,81,neon,300,4750,5050,23,22,13,15
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_10630,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,10630,Verno,81,tejo,200,4200,4400,19,16,11,14
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_2837,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,2837,artzin,81,breach,100,1550,1650,17,23,9,15
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_3320,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,3320,cortezia,81,vyse,300,5200,5500,21,20,10,20
e7d5c00d-93f9-48e5-abb6-2fee1c70125f_629,e7d5c00d-93f9-48e5-abb6-2fee1c70125f,2775970,629,xenom,81,omen,200,1850,2050,22,20,9,16
a416b309-8310-49c2-a2ca-3f8c5be72622_10612,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,10612,v1c,79,omen,6150,1550,7700,18,14,4,20
a416b309-8310-49c2-a2ca-3f8c5be72622_10636,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,10636,OXY,79,jett,4350,1850,6200,27,20,18,27
a416b309-8310-49c2-a2ca-3f8c5be72622_1195,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,1195,mitch,79,breach,7150,1300,8450,6,18,4,3
a416b309-8310-49c2-a2ca-3f8c5be72622_1193,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,1193,Xeppaa,79,sova,1950,1300,3250,17,15,9,12
a416b309-8310-49c2-a2ca-3f8c5be72622_2348,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,2348,neT,79,cypher,2100,1300,3400,8,17,3,5
a416b309-8310-49c2-a2ca-3f8c5be72622_14,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,14,aspas,81,jett,0,3300,3300,27,14,17,21
a416b309-8310-49c2-a2ca-3f8c5be72622_10630,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,10630,Verno,81,tejo,50,3700,3750,11,12,7,8
a416b309-8310-49c2-a2ca-3f8c5be72622_2837,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,2837,artzin,81,breach,50,2700,2750,11,18,6,12
a416b309-8310-49c2-a2ca-3f8c5be72622_3320,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,3320,cortezia,81,cypher,50,400,450,22,15,7,19
a416b309-8310-49c2-a2ca-3f8c5be72622_629,a416b309-8310-49c2-a2ca-3f8c5be72622,2775970,629,xenom,81,omen,0,1150,1150,13,17,2,11
d020a707-feca-44c7-a72f-7f492c637972_207,d020a707-feca-44c7-a72f-7f492c637972,2775972,207,kiNgg,1611,omen,50,350,400,16,16,5,13
d020a707-feca-44c7-a72f-7f492c637972_2515,d020a707-feca-44c7-a72f-7f492c637972,2775972,2515,C0M,1611,tejo,50,400,450,11,17,6,13
d020a707-feca-44c7-a72f-7f492c637972_2890,d020a707-feca-44c7-a72f-7f492c637972,2775972,2890,Rossy,1611,breach,250,400,650,13,17,6,7
d020a707-feca-44c7-a72f-7f492c637972_11334,d020a707-feca-44c7-a72f-7f492c637972,2775972,11334,Demon1,1611,neon,250,5700,5950,22,18,7,18
d020a707-feca-44c7-a72f-7f492c637972_2343,d020a707-feca-44c7-a72f-7f492c637972,2775972,2343,tex,1611,viper,0,1500,1500,12,15,3,10
d020a707-feca-44c7-a72f-7f492c637972_2347,d020a707-feca-44c7-a72f-7f492c637972,2775972,2347,JAWGEMO,96,yoru,3550,5200,8750,19,13,9,15
d020a707-feca-44c7-a72f-7f492c637972_2353,d020a707-feca-44c7-a72f-7f492c637972,2775972,2353,trent,96,tejo,6500,4600,11100,17,13,7,18
d020a707-feca-44c7-a72f-7f492c637972_2349,d020a707-feca-44c7-a72f-7f492c637972,2775972,2349,valyn,96,omen,3500,1550,5050,23,14,13,12
d020a707-feca-44c7-a72f-7f492c637972_2351,d020a707-feca-44c7-a72f-7f492c637972,2775972,2351,JonahP,96,breach,2950,1000,3950,8,17,5,3
d020a707-feca-44c7-a72f-7f492c637972_1192,d020a707-feca-44c7-a72f-7f492c637972,2775972,1192,leaf,96,viper,5800,1800,7600,16,17,6,12
a6a70ec5-b34e-4016-9067-54c5f462926c_207,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,207,kiNgg,1611,neon,600,1600,2200,12,20,4,8
a6a70ec5-b34e-4016-9067-54c5f462926c_2515,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,2515,C0M,1611,tejo,1350,1300,2650,17,13,10,14
a6a70ec5-b34e-4016-9067-54c5f462926c_2890,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,2890,Rossy,1611,breach,1750,1300,3050,19,18,11,16
a6a70ec5-b34e-4016-9067-54c5f462926c_11334,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,11334,Demon1,1611,brimstone,50,4550,4600,22,18,7,20
a6a70ec5-b34e-4016-9067-54c5f462926c_2343,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,2343,tex,1611,vyse,4000,4900,8900,23,15,8,23
a6a70ec5-b34e-4016-9067-54c5f462926c_2347,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,2347,JAWGEMO,96,waylay,100,1300,1400,11,21,3,7
a6a70ec5-b34e-4016-9067-54c5f462926c_2353,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,2353,trent,96,tejo,600,1300,1900,23,15,11,12
a6a70ec5-b34e-4016-9067-54c5f462926c_2349,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,2349,valyn,96,brimstone,0,650,650,19,19,4,15
a6a70ec5-b34e-4016-9067-54c5f462926c_2351,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,2351,JonahP,96,breach,100,400,500,13,19,7,11
a6a70ec5-b34e-4016-9067-54c5f462926c_1192,a6a70ec5-b34e-4016-9067-54c5f462926c,2775972,1192,leaf,96,cypher,50,3700,3750,18,19,9,13
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_207,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,207,kiNgg,1611,omen,250,1000,1250,8,15,1,10
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_2515,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,2515,C0M,1611,tejo,100,2350,2450,11,14,9,7
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_2890,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,2890,Rossy,1611,breach,100,400,500,18,14,11,17
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_11334,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,11334,Demon1,1611,jett,200,950,1150,18,17,11,16
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_2343,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,2343,tex,1611,vyse,300,1150,1450,11,17,4,11
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_2347,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,2347,JAWGEMO,96,yoru,1350,1700,3050,14,14,7,8
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_2353,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,2353,trent,96,tejo,4150,3900,8050,20,11,17,17
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_2349,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,2349,valyn,96,astra,2500,1300,3800,14,13,3,11
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_2351,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,2351,JonahP,96,breach,200,1000,1200,11,14,3,7
823775b0-c7f5-4ee1-bfe1-eca9eb05bf86_1192,823775b0-c7f5-4ee1-bfe1-eca9eb05bf86,2775972,1192,leaf,96,vyse,2650,1150,3800,18,14,7,16
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_48,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,48,Heat,99,clove,200,1750,1950,23,21,6,20
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_32030,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,32030,Pryze,99,fade,100,2000,2100,16,20,6,16
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_2646,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,2646,raafa,99,breach,400,1450,1850,18,18,8,10
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_3314,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,3314,havoc,99,neon,300,1450,1750,24,24,9,21
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_51,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,51,khalil,99,omen,200,1950,2150,23,22,12,18
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_10612,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,10612,v1c,79,omen,200,5700,5900,27,18,6,22
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_10636,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,10636,OXY,79,neon,100,4700,4800,27,22,12,22
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_1195,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,1195,mitch,79,breach,100,5700,5800,20,24,9,21
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_1193,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,1193,Xeppaa,79,tejo,200,5500,5700,20,20,4,20
7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0_2348,7aed6afc-c5e8-4a5a-b87f-d5659ba7acb0,2775973,2348,neT,79,cypher,200,5200,5400,10,20,5,10
2f818e02-6a0f-4516-88e2-25e136a0966e_48,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,48,Heat,99,vyse,150,400,550,5,12,0,9
2f818e02-6a0f-4516-88e2-25e136a0966e_32030,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,32030,Pryze,99,tejo,200,700,900,5,13,5,3
2f818e02-6a0f-4516-88e2-25e136a0966e_2646,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,2646,raafa,99,kay/o,0,650,650,7,13,3,3
2f818e02-6a0f-4516-88e2-25e136a0966e_3314,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,3314,havoc,99,jett,0,1150,1150,7,13,3,4
2f818e02-6a0f-4516-88e2-25e136a0966e_51,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,51,khalil,99,astra,100,400,500,7,12,1,5
2f818e02-6a0f-4516-88e2-25e136a0966e_10612,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,10612,v1c,79,astra,300,3100,3400,14,6,7,11
2f818e02-6a0f-4516-88e2-25e136a0966e_10636,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,10636,OXY,79,jett,300,1200,1500,14,8,4,9
2f818e02-6a0f-4516-88e2-25e136a0966e_1195,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,1195,mitch,79,sova,350,3200,3550,8,7,4,6
2f818e02-6a0f-4516-88e2-25e136a0966e_1193,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,1193,Xeppaa,79,yoru,550,3800,4350,15,3,6,9
2f818e02-6a0f-4516-88e2-25e136a0966e_2348,2f818e02-6a0f-4516-88e2-25e136a0966e,2775973,2348,neT,79,cypher,300,3950,4250,12,7,2,12
cf3b2d75-5225-4938-b869-5dc907abd896_2513,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,2513,brawk,97,sova,500,400,900,10,16,5,4
cf3b2d75-5225-4938-b869-5dc907abd896_297,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,297,Ethan,97,yoru,600,0,600,13,12,6,9
cf3b2d75-5225-4938-b869-5dc907abd896_74432,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,74432,FNS,97,cypher,550,400,950,7,16,4,5
cf3b2d75-5225-4938-b869-5dc907abd896_2340,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,2340,s0m,97,omen,550,750,1300,8,15,3,5
cf3b2d75-5225-4938-b869-5dc907abd896_2358,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,2358,mada,97,jett,1000,1000,2000,18,11,8,12
cf3b2d75-5225-4938-b869-5dc907abd896_14,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,14,aspas,81,jett,4450,6000,10450,16,12,7,10
cf3b2d75-5225-4938-b869-5dc907abd896_10630,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,10630,Verno,81,tejo,3350,5500,8850,22,7,10,18
cf3b2d75-5225-4938-b869-5dc907abd896_2837,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,2837,artzin,81,breach,2850,1800,4650,11,13,1,7
cf3b2d75-5225-4938-b869-5dc907abd896_3320,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,3320,cortezia,81,cypher,4050,1400,5450,10,10,2,8
cf3b2d75-5225-4938-b869-5dc907abd896_629,cf3b2d75-5225-4938-b869-5dc907abd896,2775976,629,xenom,81,omen,4850,1400,6250,11,14,2,10
acdef2ec-c074-4c19-b01e-31c90ee877c2_2513,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,2513,brawk,97,sova,50,400,450,9,15,5,5
acdef2ec-c074-4c19-b01e-31c90ee877c2_297,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,297,Ethan,97,harbor,100,0,100,19,16,4,17
acdef2ec-c074-4c19-b01e-31c90ee877c2_74432,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,74432,FNS,97,killjoy,650,600,1250,11,12,4,8
acdef2ec-c074-4c19-b01e-31c90ee877c2_2340,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,2340,s0m,97,viper,100,0,100,13,16,6,8
acdef2ec-c074-4c19-b01e-31c90ee877c2_2358,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,2358,mada,97,jett,350,1850,2200,9,16,1,8
acdef2ec-c074-4c19-b01e-31c90ee877c2_14,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,14,aspas,81,jett,650,1450,2100,23,11,2,16
acdef2ec-c074-4c19-b01e-31c90ee877c2_10630,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,10630,Verno,81,sova,3850,4900,8750,16,11,5,7
acdef2ec-c074-4c19-b01e-31c90ee877c2_2837,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,2837,artzin,81,harbor,2200,3900,6100,5,12,3,5
acdef2ec-c074-4c19-b01e-31c90ee877c2_3320,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,3320,cortezia,81,killjoy,1600,1600,3200,15,15,2,16
acdef2ec-c074-4c19-b01e-31c90ee877c2_629,acdef2ec-c074-4c19-b01e-31c90ee877c2,2775976,629,xenom,81,viper,1850,1000,2850,16,12,5,14
24f97577-541c-46ac-a30c-8098635ce529_2347,24f97577-541c-46ac-a30c-8098635ce529,2775977,2347,JAWGEMO,96,gekko,1400,7000,8400,13,11,4,12
24f97577-541c-46ac-a30c-8098635ce529_2353,24f97577-541c-46ac-a30c-8098635ce529,2775977,2353,trent,96,tejo,1200,4900,6100,12,9,6,11
24f97577-541c-46ac-a30c-8098635ce529_2349,24f97577-541c-46ac-a30c-8098635ce529,2775977,2349,valyn,96,harbor,1900,1350,3250,15,12,6,11
24f97577-541c-46ac-a30c-8098635ce529_2351,24f97577-541c-46ac-a30c-8098635ce529,2775977,2351,JonahP,96,viper,1150,1300,2450,9,12,3,7
24f97577-541c-46ac-a30c-8098635ce529_1192,24f97577-541c-46ac-a30c-8098635ce529,2775977,1192,leaf,96,killjoy,2400,3900,6300,19,11,6,13
24f97577-541c-46ac-a30c-8098635ce529_10612,24f97577-541c-46ac-a30c-8098635ce529,2775977,10612,v1c,79,viper,1950,1600,3550,12,12,1,13
24f97577-541c-46ac-a30c-8098635ce529_10636,24f97577-541c-46ac-a30c-8098635ce529,2775977,10636,OXY,79,jett,2350,1350,3700,8,17,6,6
24f97577-541c-46ac-a30c-8098635ce529_1195,24f97577-541c-46ac-a30c-8098635ce529,2775977,1195,mitch,79,harbor,450,150,600,9,12,4,4
24f97577-541c-46ac-a30c-8098635ce529_1193,24f97577-541c-46ac-a30c-8098635ce529,2775977,1193,Xeppaa,79,sova,2300,1300,3600,13,13,5,11
24f97577-541c-46ac-a30c-8098635ce529_2348,24f97577-541c-46ac-a30c-8098635ce529,2775977,2348,neT,79,killjoy,350,200,550,13,14,4,8
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_2347,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,2347,JAWGEMO,96,yoru,450,1000,1450,14,14,5,12
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_2353,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,2353,trent,96,tejo,850,1000,1850,10,14,8,8
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_2349,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,2349,valyn,96,astra,400,1000,1400,7,14,7,3
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_2351,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,2351,JonahP,96,breach,450,400,850,9,14,6,7
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_1192,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,1192,leaf,96,vyse,650,400,1050,10,15,6,9
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_10612,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,10612,v1c,79,omen,4800,3850,8650,10,9,5,8
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_10636,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,10636,OXY,79,jett,2400,1850,4250,19,13,7,13
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_1195,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,1195,mitch,79,breach,3150,200,3350,13,11,5,11
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_1193,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,1193,Xeppaa,79,sova,2400,4000,6400,14,10,11,15
7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3_2348,7bb2e6db-6e6f-40d8-9d93-2706f10d4bb3,2775977,2348,neT,79,cypher,2950,3300,6250,15,7,8,13
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_2347,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,2347,JAWGEMO,96,yoru,1050,7150,8200,22,19,12,20
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_2353,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,2353,trent,96,tejo,150,4900,5050,22,12,7,21
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_2349,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,2349,valyn,96,astra,50,3600,3650,16,17,7,16
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_2351,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,2351,JonahP,96,fade,150,3300,3450,16,16,9,10
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_1192,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,1192,leaf,96,vyse,1500,4900,6400,15,15,12,10
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_10612,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,10612,v1c,79,astra,200,4150,4350,12,16,8,10
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_10636,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,10636,OXY,79,jett,600,1850,2450,13,21,6,9
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_1195,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,1195,mitch,79,sova,150,700,850,20,17,6,17
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_1193,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,1193,Xeppaa,79,yoru,1100,1300,2400,18,19,9,18
fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b_2348,fe2c0bf3-5c6c-49d4-8206-9d9d7e64891b,2775977,2348,neT,79,cypher,1100,1500,2600,16,18,8,14
048192f2-dd93-493b-b943-ac291debe55b_14,048192f2-dd93-493b-b943-ac291debe55b,2775978,14,aspas,81,jett,4400,2150,6550,25,5,4,10
048192f2-dd93-493b-b943-ac291debe55b_10630,048192f2-dd93-493b-b943-ac291debe55b,2775978,10630,Verno,81,sova,1300,4450,5750,10,5,3,6
048192f2-dd93-493b-b943-ac291debe55b_2837,048192f2-dd93-493b-b943-ac291debe55b,2775978,2837,artzin,81,harbor,1250,1500,2750,5,14,1,4
048192f2-dd93-493b-b943-ac291debe55b_3320,048192f2-dd93-493b-b943-ac291debe55b,2775978,3320,cortezia,81,killjoy,5750,1500,7250,11,7,5,12
048192f2-dd93-493b-b943-ac291debe55b_629,048192f2-dd93-493b-b943-ac291debe55b,2775978,629,xenom,81,viper,5300,5700,11000,12,7,3,9
048192f2-dd93-493b-b943-ac291debe55b_48,048192f2-dd93-493b-b943-ac291debe55b,2775978,48,Heat,99,killjoy,150,400,550,9,12,4,8
048192f2-dd93-493b-b943-ac291debe55b_32030,048192f2-dd93-493b-b943-ac291debe55b,2775978,32030,Pryze,99,tejo,150,1000,1150,8,12,2,5
048192f2-dd93-493b-b943-ac291debe55b_2646,048192f2-dd93-493b-b943-ac291debe55b,2775978,2646,raafa,99,kay/o,200,0,200,5,13,1,4
048192f2-dd93-493b-b943-ac291debe55b_3314,048192f2-dd93-493b-b943-ac291debe55b,2775978,3314,havoc,99,jett,50,150,200,8,13,2,7
048192f2-dd93-493b-b943-ac291debe55b_51,048192f2-dd93-493b-b943-ac291debe55b,2775978,51,khalil,99,viper,250,400,650,8,13,3,6
cb66f826-0192-4950-bd53-28a5b4a874cb_14,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,14,aspas,81,jett,3950,1500,5450,15,16,10,10
cb66f826-0192-4950-bd53-28a5b4a874cb_10630,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,10630,Verno,81,sova,5350,2000,7350,14,14,3,10
cb66f826-0192-4950-bd53-28a5b4a874cb_2837,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,2837,artzin,81,kay/o,1950,1300,3250,17,15,8,10
cb66f826-0192-4950-bd53-28a5b4a874cb_3320,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,3320,cortezia,81,cypher,2600,1500,4100,20,14,5,20
cb66f826-0192-4950-bd53-28a5b4a874cb_629,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,629,xenom,81,omen,1850,1350,3200,16,15,6,11
cb66f826-0192-4950-bd53-28a5b4a874cb_48,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,48,Heat,99,vyse,2050,400,2450,20,16,9,18
cb66f826-0192-4950-bd53-28a5b4a874cb_32030,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,32030,Pryze,99,sova,350,3750,4100,23,14,8,16
cb66f826-0192-4950-bd53-28a5b4a874cb_2646,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,2646,raafa,99,kay/o,200,5600,5800,5,19,3,5
cb66f826-0192-4950-bd53-28a5b4a874cb_3314,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,3314,havoc,99,jett,1600,950,2550,18,18,10,17
cb66f826-0192-4950-bd53-28a5b4a874cb_51,cb66f826-0192-4950-bd53-28a5b4a874cb,2775978,51,khalil,99,omen,2000,5550,7550,8,15,3,12
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_14,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,14,aspas,81,jett,2350,5300,7650,23,12,11,12
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_10630,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,10630,Verno,81,tejo,1850,1600,3450,21,13,8,15
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_2837,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,2837,artzin,81,breach,2950,1400,4350,16,14,4,17
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_3320,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,3320,cortezia,81,omen,1850,1500,3350,8,15,0,8
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_629,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,629,xenom,81,viper,550,4000,4550,14,13,4,12
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_48,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,48,Heat,99,viper,600,4200,4800,9,17,3,8
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_32030,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,32030,Pryze,99,tejo,550,1600,2150,12,16,8,8
c4c1903c-13e0-456d-8e5f-6f4a0eff4b19_2646,c4c1903c-13e0-456d-8e5f-6f4a0eff4b19,2775978,2646,raafa,99,breach,500,600,1100,11,16,2,9
