game_id,series_id,sequence_number,map_name,team1_id,team1_name,team2_id,team2_name,team1_score,team2_score,winner_team_id,team1_start_side,started,finished,total_rounds
80fde6d4-c501-49d0-81dc-731205510b81,2629406,3,,97,,1079,,,,1079,,true,true,
a4613aad-0f74-4920-b3ae-40c580081e63,2629407,1,,1079,,3412,,,,1079,,true,true,
faa7baf3-d75c-4f63-a6b3-26c868e7c662,2629407,2,,1079,,3412,,,,1079,,true,true,
a0a0082a-6771-4599-9ed3-35cbf9c92f03,2629407,3,,1079,,3412,,,,3412,,true,true,
81d822bb-688b-4dae-9a8e-52fe30bda288,2629407,4,,1079,,3412,,,,3412,,true,true,
acd6fecd-ec7a-49a7-830e-8f57372cadc1,2629407,5,,1079,,3412,,,,1079,,true,true,
f493ae92-1c47-4ff7-9785-ecb193511d72,2748743,1,split,281,Evil Geniuses,3412,LOUD (1),12,14,3412,defender,true,true,26
911f55f4-b1a3-4cb8-ba4c-3c100d7b4245,2748743,2,pearl,281,Evil Geniuses,3412,LOUD (1),10,13,3412,defender,true,true,23
8d83929e-47cb-49d8-8307-7cffb832e1d7,2748744,1,lotus,81,MIBR (1),337,100 Thieves,4,13,337,defender,true,true,17
1eb0c429-4511-4516-b23c-33aed7cc6eed,2748744,2,bind,81,MIBR (1),337,100 Thieves,9,13,337,attacker,true,true,22
e30a6206-cd5a-4d47-866c-42debcd5cffe,2748745,1,haven,53367,2GAME eSports,99,FURIA,7,13,99,defender,true,true,20
39ed5c37-3b48-40f6-a7e5-f47dd433ce3d,2748745,2,lotus,53367,2GAME eSports,99,FURIA,5,13,99,attacker,true,true,18
7c6d677a-1429-4e83-af6c-539ff3ea762b,2748746,1,fracture,97,NRG,79,Cloud9,12,14,79,defender,true,true,26
67293f23-ec04-4774-a105-9fcb6afdca81,2748746,2,lotus,97,NRG,79,Cloud9,10,13,79,attacker,true,true,23
7e6c8f26-2f07-4cac-9204-3ead7102ea28,2748747,1,haven,3412,LOUD (1),48457,KRÜ Esports,13,7,3412,defender,true,true,20
4b6aab5f-4e85-4454-b24e-0aafdb022771,2748747,2,split,3412,LOUD (1),48457,KRÜ Esports,13,10,3412,defender,true,true,23
e9343429-3dcc-4633-a28b-585ff4b33c2e,2748748,1,split,337,100 Thieves,1079,Sentinels,13,4,337,defender,true,true,17
a254587d-54e4-409c-aede-94c0716cb081,2748748,2,bind,337,100 Thieves,1079,Sentinels,9,13,1079,defender,true,true,22
eccfa3ca-bb4e-4cf0-aabc-57cf950b80bc,2748748,3,pearl,337,100 Thieves,1079,Sentinels,9,13,1079,attacker,true,true,22
5f11d22a-f433-4b50-99ca-c3f7dfc98f28,2748749,1,haven,99,FURIA,1611,Leviatán Esports,8,13,1611,defender,true,true,21
92a90ade-5d3d-4a6d-9d85-61911f683a32,2748749,2,split,99,FURIA,1611,Leviatán Esports,6,13,1611,defender,true,true,19
c69a55a2-9c9e-48a9-87db-cbc557a830cd,2748750,1,lotus,79,Cloud9,96,G2 Esports,6,13,96,attacker,true,true,19
36bbcd37-1b30-48da-bb7a-a034ccde5b93,2748750,2,abyss,79,Cloud9,96,G2 Esports,8,13,96,attacker,true,true,21
e576d270-d705-4766-a5a7-95d9b1c11938,2748753,1,,99,,281,,,,281,,true,true,
683d30f2-c922-4e33-9322-d4935716a37f,2748753,2,,99,,281,,,,281,,true,true,
fffb6bf4-549b-445a-a680-90eb1a524221,2748754,1,,79,,81,,,,79,,true,true,
eaa69e6f-120e-4ae2-8b3d-ff6505901d09,2748754,2,,79,,81,,,,81,,true,true,
6dd3463a-1ec3-4be3-aaa2-0058b288b4bd,2748754,3,,79,,81,,,,81,,true,true,
d8f119b7-cee6-4462-9583-71ff3cf5ca40,2748755,1,,337,,97,,,,337,,true,true,
2cd917f8-c314-4e11-8975-2d00933db5e8,2748755,2,,337,,97,,,,97,,true,true,
ec19584c-9d16-42ce-ad28-4cf543effeaf,2748755,3,,337,,97,,,,97,,true,true,
a17b7adb-6ce1-4c43-bede-5f8bd1fc1be5,2748756,1,,48457,,53367,,,,48457,,true,true,
977cc895-9397-4b61-8f7c-e019f70cb2da,2748756,2,,48457,,53367,,,,48457,,true,true,
a12af5a7-e246-4ae6-be7b-38b9ff203fb1,2748757,1,,1079,,3412,,,,3412,,true,true,
1be875ad-f1a7-4899-b8f0-617e87a172c4,2748757,2,,1079,,3412,,,,1079,,true,true,
ed792237-d7b6-4f13-bad7-4afdf81112f1,2748757,3,,1079,,3412,,,,1079,,true,true,
26f8f032-c88d-4487-b369-c9cae99fd25a,2748758,1,,1611,,96,,,,96,,true,true,
82f6ebed-0401-44c6-893f-63c1741e6499,2748758,2,,1611,,96,,,,96,,true,true,
f07d15a3-71c9-4976-b116-b7390edd1069,2748759,1,,81,,281,,,,81,,true,true,
d670d82d-db75-4421-88a7-783dd1855852,2748759,2,,81,,281,,,,81,,true,true,
e41622b0-22f7-4f3f-a7e6-8e4f88ced81a,2748760,1,,48457,,97,,,,48457,,true,true,
fc9f010d-cb52-4453-95b6-f5489d8ad3c1,2748760,2,,48457,,97,,,,97,,true,true,
b59d5597-f6e8-492d-b680-ec8d2966c9bd,2748760,3,,48457,,97,,,,48457,,true,true,
74181cbb-5614-4e7b-97c2-f37a41eab122,2748761,1,,81,,1611,,,,1611,,true,true,
7b661114-27d5-4159-a1ed-f3b0fb14a01a,2748761,2,,81,,1611,,,,81,,true,true,
a50c3e7a-d2a2-4eaa-a84e-0b189ce207bc,2748761,3,,81,,1611,,,,81,,true,true,
1a847075-08db-4831-9d56-763fcddc2403,2748762,1,,48457,,3412,,,,48457,,true,true,
